dataset,backbone,perturbation,family,batch_size,reference_size,repeat,acc_clean_full,acc_batch,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_centroid_cosine,ref_mmd_rbf,seed
WOODAUTH,resnet50,blur_2,gaussian_blur,8,100,0,0.9475528559747693,0.875,0.07255285597476935,0,0.27778708934783936,0.3430580794811249,0.19024890661239624,0.1471768617630005,2090524250
WOODAUTH,resnet50,blur_2,gaussian_blur,8,100,1,0.9475528559747693,0.875,0.07255285597476935,0,0.24033695459365845,0.2807568609714508,0.14593756198883057,0.11734598875045776,1608259195
WOODAUTH,resnet50,blur_2,gaussian_blur,8,100,2,0.9475528559747693,0.875,0.07255285597476935,0,0.2709130048751831,0.3278973698616028,0.18273299932479858,0.12022137641906738,1777828611
WOODAUTH,resnet50,blur_2,gaussian_blur,8,100,3,0.9475528559747693,0.5,0.44755285597476935,1,0.2441597580909729,0.28840821981430054,0.1270512342453003,0.10692673921585083,1861523234
WOODAUTH,resnet50,blur_2,gaussian_blur,8,100,4,0.9475528559747693,0.75,0.19755285597476935,0,0.26534321904182434,0.3303590416908264,0.2105330228805542,0.14564073085784912,807199624
WOODAUTH,resnet50,blur_2,gaussian_blur,8,250,0,0.9475528559747693,0.625,0.32255285597476935,1,0.20973312854766846,0.2470472753047943,0.14982593059539795,0.1270233392715454,1455291946
WOODAUTH,resnet50,blur_2,gaussian_blur,8,250,1,0.9475528559747693,0.875,0.07255285597476935,0,0.3052407503128052,0.34449249505996704,0.19315409660339355,0.1335964798927307,880368788
WOODAUTH,resnet50,blur_2,gaussian_blur,8,250,2,0.9475528559747693,0.75,0.19755285597476935,0,0.27390486001968384,0.2973613142967224,0.1962384581565857,0.17630374431610107,1374522639
WOODAUTH,resnet50,blur_2,gaussian_blur,8,250,3,0.9475528559747693,0.875,0.07255285597476935,0,0.31838735938072205,0.3531727194786072,0.17284727096557617,0.11975687742233276,1999726151
WOODAUTH,resnet50,blur_2,gaussian_blur,8,250,4,0.9475528559747693,0.625,0.32255285597476935,1,0.25454890727996826,0.29846182465553284,0.17738968133926392,0.13717365264892578,1025380346
WOODAUTH,resnet50,blur_2,gaussian_blur,8,500,0,0.9475528559747693,0.875,0.07255285597476935,0,0.24720169603824615,0.27793416380882263,0.19226396083831787,0.14758086204528809,2073484367
WOODAUTH,resnet50,blur_2,gaussian_blur,8,500,1,0.9475528559747693,0.75,0.19755285597476935,0,0.25340691208839417,0.2863832116127014,0.1583380103111267,0.11236631870269775,1834234447
WOODAUTH,resnet50,blur_2,gaussian_blur,8,500,2,0.9475528559747693,0.875,0.07255285597476935,0,0.21101883053779602,0.2390463650226593,0.12894213199615479,0.10210728645324707,1940099207
WOODAUTH,resnet50,blur_2,gaussian_blur,8,500,3,0.9475528559747693,0.75,0.19755285597476935,0,0.26375627517700195,0.29056984186172485,0.19350820779800415,0.1268187165260315,1697927058
WOODAUTH,resnet50,blur_2,gaussian_blur,8,500,4,0.9475528559747693,1.0,-0.05244714402523065,0,0.2425786703824997,0.2996087670326233,0.1623544692993164,0.11350643634796143,109087387
WOODAUTH,resnet50,blur_2,gaussian_blur,8,1000,0,0.9475528559747693,0.5,0.44755285597476935,1,0.20535701513290405,0.2336394488811493,0.1793554425239563,0.14357978105545044,2037211741
WOODAUTH,resnet50,blur_2,gaussian_blur,8,1000,1,0.9475528559747693,0.625,0.32255285597476935,1,0.2308914065361023,0.2610532343387604,0.16897869110107422,0.12692993879318237,1221474203
WOODAUTH,resnet50,blur_2,gaussian_blur,8,1000,2,0.9475528559747693,0.75,0.19755285597476935,0,0.20539775490760803,0.2357589304447174,0.17154407501220703,0.12215638160705566,1027762346
