dataset,backbone,perturbation,family,batch_size,reference_size,repeat,acc_clean_full,acc_batch,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_centroid_cosine,ref_mmd_rbf,seed
WRD25,dinov2_b,blur_2,gaussian_blur,8,100,0,0.9759036144578314,1.0,-0.02409638554216864,0,0.22469721734523773,0.2583974003791809,0.0891379714012146,0.0896565318107605,53672289
WRD25,dinov2_b,blur_2,gaussian_blur,8,100,1,0.9759036144578314,0.875,0.10090361445783136,0,0.22570139169692993,0.2674611508846283,0.08605462312698364,0.09167540073394775,1099402154
WRD25,dinov2_b,blur_2,gaussian_blur,8,100,2,0.9759036144578314,1.0,-0.02409638554216864,0,0.24126264452934265,0.2938707768917084,0.11771392822265625,0.10368043184280396,2023941105
WRD25,dinov2_b,blur_2,gaussian_blur,8,100,3,0.9759036144578314,1.0,-0.02409638554216864,0,0.19379766285419464,0.24648988246917725,0.07764780521392822,0.07793951034545898,705918569
WRD25,dinov2_b,blur_2,gaussian_blur,8,100,4,0.9759036144578314,1.0,-0.02409638554216864,0,0.20681795477867126,0.25763869285583496,0.08112990856170654,0.08221036195755005,191247055
WRD25,dinov2_b,blur_2,gaussian_blur,8,250,0,0.9759036144578314,1.0,-0.02409638554216864,0,0.1831357330083847,0.21383881568908691,0.08885109424591064,0.08928120136260986,72185133
WRD25,dinov2_b,blur_2,gaussian_blur,8,250,1,0.9759036144578314,1.0,-0.02409638554216864,0,0.16568101942539215,0.21128864586353302,0.07843363285064697,0.0753135085105896,454232900
WRD25,dinov2_b,blur_2,gaussian_blur,8,250,2,0.9759036144578314,1.0,-0.02409638554216864,0,0.18997058272361755,0.21967187523841858,0.09384965896606445,0.09491235017776489,1186987546
WRD25,dinov2_b,blur_2,gaussian_blur,8,250,3,0.9759036144578314,1.0,-0.02409638554216864,0,0.1783444881439209,0.2135452777147293,0.06816858053207397,0.0701143741607666,222900728
WRD25,dinov2_b,blur_2,gaussian_blur,8,250,4,0.9759036144578314,0.875,0.10090361445783136,0,0.23523294925689697,0.2745780348777771,0.09557884931564331,0.0943605899810791,1085750960
WRD25,dinov2_b,blur_2,gaussian_blur,8,500,0,0.9759036144578314,1.0,-0.02409638554216864,0,0.17522713541984558,0.207245871424675,0.11352622509002686,0.1041024923324585,496046435
WRD25,dinov2_b,blur_2,gaussian_blur,8,500,1,0.9759036144578314,0.875,0.10090361445783136,0,0.154131680727005,0.18876078724861145,0.07225930690765381,0.07467687129974365,147536479
WRD25,dinov2_b,blur_2,gaussian_blur,8,500,2,0.9759036144578314,0.875,0.10090361445783136,0,0.1784839928150177,0.20693063735961914,0.10831630229949951,0.11231040954589844,1484106488
WRD25,dinov2_b,blur_2,gaussian_blur,8,500,3,0.9759036144578314,1.0,-0.02409638554216864,0,0.1599695384502411,0.21186566352844238,0.09941279888153076,0.09554016590118408,594024139
WRD25,dinov2_b,blur_2,gaussian_blur,8,500,4,0.9759036144578314,1.0,-0.02409638554216864,0,0.12913283705711365,0.16103291511535645,0.0484461784362793,0.053960204124450684,1626035593
WRD25,dinov2_b,blur_2,gaussian_blur,8,1000,0,0.9759036144578314,0.875,0.10090361445783136,0,0.12836861610412598,0.16923615336418152,0.1109304428100586,0.10900527238845825,913851582
WRD25,dinov2_b,blur_2,gaussian_blur,8,1000,1,0.9759036144578314,0.75,0.22590361445783136,1,0.15159857273101807,0.16475017368793488,0.05823773145675659,0.06704849004745483,1117680034
WRD25,dinov2_b,blur_2,gaussian_blur,8,1000,2,0.9759036144578314,0.875,0.10090361445783136,0,0.16421566903591156,0.18460550904273987,0.07782894372940063,0.0769539475440979,890670971
WRD25,dinov2_b,blur_2,gaussian_blur,8,1000,3,0.9759036144578314,1.0,-0.02409638554216864,0,0.11999954283237457,0.15012019872665405,0.06900805234909058,0.07163989543914795,1672054940
WRD25,dinov2_b,blur_2,gaussian_blur,8,1000,4,0.9759036144578314,0.875,0.10090361445783136,0,0.13480350375175476,0.15679624676704407,0.06957745552062988,0.07598865032196045,436038722
WRD25,dinov2_b,blur_2,gaussian_blur,16,100,0,0.9759036144578314,0.875,0.10090361445783136,0,0.18447044491767883,0.22061681747436523,0.037126362323760986,0.04316377639770508,201132260
WRD25,dinov2_b,blur_2,gaussian_blur,16,100,1,0.9759036144578314,0.9375,0.03840361445783136,0,0.20054681599140167,0.25471359491348267,0.06380915641784668,0.0590549111366272,620421674
WRD25,dinov2_b,blur_2,gaussian_blur,16,100,2,0.9759036144578314,0.875,0.10090361445783136,0,0.18617099523544312,0.24995175004005432,0.06443476676940918,0.06217145919799805,1161004227
WRD25,dinov2_b,blur_2,gaussian_blur,16,100,3,0.9759036144578314,1.0,-0.02409638554216864,0,0.20467227697372437,0.241267591714859,0.04150968790054321,0.041454017162323,1633658590
WRD25,dinov2_b,blur_2,gaussian_blur,16,100,4,0.9759036144578314,0.875,0.10090361445783136,0,0.22542405128479004,0.2637884318828583,0.05750441551208496,0.056788861751556396,291007473
WRD25,dinov2_b,blur_2,gaussian_blur,16,250,0,0.9759036144578314,1.0,-0.02409638554216864,0,0.16395103931427002,0.20236048102378845,0.0477105975151062,0.04971599578857422,2063071991
WRD25,dinov2_b,blur_2,gaussian_blur,16,250,1,0.9759036144578314,0.9375,0.03840361445783136,0,0.18023312091827393,0.22061677277088165,0.06043410301208496,0.05238139629364014,478160614
WRD25,dinov2_b,blur_2,gaussian_blur,16,250,2,0.9759036144578314,0.9375,0.03840361445783136,0,0.14746060967445374,0.17895175516605377,0.03738611936569214,0.04059863090515137,1133561658
WRD25,dinov2_b,blur_2,gaussian_blur,16,250,3,0.9759036144578314,0.9375,0.03840361445783136,0,0.18865954875946045,0.2307683527469635,0.05298954248428345,0.05091893672943115,1486261279
WRD25,dinov2_b,blur_2,gaussian_blur,16,250,4,0.9759036144578314,0.875,0.10090361445783136,0,0.19062216579914093,0.22093069553375244,0.06378638744354248,0.059777796268463135,1355043568
WRD25,dinov2_b,blur_2,gaussian_blur,16,500,0,0.9759036144578314,0.875,0.10090361445783136,0,0.1608046144247055,0.1906103789806366,0.05843627452850342,0.05205690860748291,767885275
WRD25,dinov2_b,blur_2,gaussian_blur,16,500,1,0.9759036144578314,0.9375,0.03840361445783136,0,0.1489233523607254,0.18374651670455933,0.06414103507995605,0.060845136642456055,117464251
WRD25,dinov2_b,blur_2,gaussian_blur,16,500,2,0.9759036144578314,1.0,-0.02409638554216864,0,0.2000804841518402,0.22973282635211945,0.06990385055541992,0.062498390674591064,1228704774
WRD25,dinov2_b,blur_2,gaussian_blur,16,500,3,0.9759036144578314,0.9375,0.03840361445783136,0,0.14785996079444885,0.1776716262102127,0.053216397762298584,0.051306307315826416,1750508889
WRD25,dinov2_b,blur_2,gaussian_blur,16,500,4,0.9759036144578314,0.875,0.10090361445783136,0,0.18813371658325195,0.22252126038074493,0.08117055892944336,0.07232558727264404,1271951042
WRD25,dinov2_b,blur_2,gaussian_blur,16,1000,0,0.9759036144578314,1.0,-0.02409638554216864,0,0.11507189273834229,0.16120202839374542,0.0495610237121582,0.04852956533432007,1846557654
WRD25,dinov2_b,blur_2,gaussian_blur,16,1000,1,0.9759036144578314,1.0,-0.02409638554216864,0,0.14111408591270447,0.16708889603614807,0.042268574237823486,0.04475301504135132,751817465
WRD25,dinov2_b,blur_2,gaussian_blur,16,1000,2,0.9759036144578314,0.9375,0.03840361445783136,0,0.14124366641044617,0.1715909242630005,0.049187541007995605,0.04699808359146118,1894330506
WRD25,dinov2_b,blur_2,gaussian_blur,16,1000,3,0.9759036144578314,0.9375,0.03840361445783136,0,0.1360844373703003,0.16319888830184937,0.04512989521026611,0.04444420337677002,547138316
WRD25,dinov2_b,blur_2,gaussian_blur,16,1000,4,0.9759036144578314,1.0,-0.02409638554216864,0,0.1270718276500702,0.16225163638591766,0.04487377405166626,0.041712164878845215,1012508516
WRD25,dinov2_b,blur_2,gaussian_blur,32,100,0,0.9759036144578314,0.90625,0.06965361445783136,0,0.19344425201416016,0.2425985336303711,0.043674349784851074,0.03838425874710083,1721893429
WRD25,dinov2_b,blur_2,gaussian_blur,32,100,1,0.9759036144578314,0.84375,0.13215361445783136,0,0.18239067494869232,0.22721457481384277,0.03924059867858887,0.0382118821144104,878033897
WRD25,dinov2_b,blur_2,gaussian_blur,32,100,2,0.9759036144578314,0.96875,0.007153614457831359,0,0.20733009278774261,0.2569120526313782,0.054568588733673096,0.04881483316421509,1504599558
WRD25,dinov2_b,blur_2,gaussian_blur,32,100,3,0.9759036144578314,0.96875,0.007153614457831359,0,0.19870096445083618,0.24898286163806915,0.05301463603973389,0.0469660758972168,1579786383
WRD25,dinov2_b,blur_2,gaussian_blur,32,100,4,0.9759036144578314,0.875,0.10090361445783136,0,0.2231234908103943,0.27222147583961487,0.04746919870376587,0.04154866933822632,1588834905
WRD25,dinov2_b,blur_2,gaussian_blur,32,250,0,0.9759036144578314,0.96875,0.007153614457831359,0,0.1723199188709259,0.20376579463481903,0.04005938768386841,0.037919044494628906,778765174
WRD25,dinov2_b,blur_2,gaussian_blur,32,250,1,0.9759036144578314,0.9375,0.03840361445783136,0,0.1786716878414154,0.21259351074695587,0.049224674701690674,0.04435700178146362,1491960216
WRD25,dinov2_b,blur_2,gaussian_blur,32,250,2,0.9759036144578314,0.84375,0.13215361445783136,0,0.1873795986175537,0.21952757239341736,0.04088097810745239,0.03662782907485962,1059052182
WRD25,dinov2_b,blur_2,gaussian_blur,32,250,3,0.9759036144578314,0.96875,0.007153614457831359,0,0.18903040885925293,0.2316938191652298,0.04180222749710083,0.03778088092803955,56782321
