dataset,backbone,perturbation,family,batch_size,reference_size,repeat,acc_clean_full,acc_batch,accuracy_drop,failure,ref_knn1_dist,ref_knn5_dist,ref_centroid_cosine,ref_mmd_rbf,seed
PCA11,mobilenetv3,blur_2,gaussian_blur,8,100,0,0.9572024085224641,0.5,0.4572024085224641,1,0.4167095720767975,0.4696006178855896,0.362068235874176,0.1476643681526184,1096952657
PCA11,mobilenetv3,blur_2,gaussian_blur,8,100,1,0.9572024085224641,0.875,0.08220240852246408,0,0.3722044825553894,0.4328474998474121,0.2427101731300354,0.10565578937530518,231927420
PCA11,mobilenetv3,blur_2,gaussian_blur,8,100,2,0.9572024085224641,0.75,0.20720240852246408,1,0.38491708040237427,0.42739009857177734,0.3321385979652405,0.14295822381973267,655803493
PCA11,mobilenetv3,blur_2,gaussian_blur,8,100,3,0.9572024085224641,0.75,0.20720240852246408,1,0.405255526304245,0.47377079725265503,0.28512418270111084,0.12668567895889282,573394718
PCA11,mobilenetv3,blur_2,gaussian_blur,8,100,4,0.9572024085224641,1.0,-0.04279759147753592,0,0.38769251108169556,0.4128555655479431,0.23871254920959473,0.13022381067276,184045410
PCA11,mobilenetv3,blur_2,gaussian_blur,8,250,0,0.9572024085224641,0.875,0.08220240852246408,0,0.32543063163757324,0.36985376477241516,0.1949831247329712,0.10670733451843262,1428051436
PCA11,mobilenetv3,blur_2,gaussian_blur,8,250,1,0.9572024085224641,0.75,0.20720240852246408,1,0.4082852303981781,0.44446802139282227,0.26425111293792725,0.11484718322753906,1063718765
PCA11,mobilenetv3,blur_2,gaussian_blur,8,250,2,0.9572024085224641,0.75,0.20720240852246408,1,0.3355135917663574,0.4033527374267578,0.2726633548736572,0.12587332725524902,257791446
PCA11,mobilenetv3,blur_2,gaussian_blur,8,250,3,0.9572024085224641,1.0,-0.04279759147753592,0,0.31507426500320435,0.3626231551170349,0.2727506160736084,0.11792153120040894,2034381245
PCA11,mobilenetv3,blur_2,gaussian_blur,8,250,4,0.9572024085224641,0.5,0.4572024085224641,1,0.365764856338501,0.4154869019985199,0.2718254327774048,0.12813806533813477,794996403
